"Município";"ACADEMIA DA SAÚDE";"CENTRAL DE REGUALAÇÃO";"CENTRAL DE REGULAÇÃO MÉDICA DAS URGÊNCIAS";"CENTRO DE APOIO A SAÚDE DA FAMÍLIA-CASF";"CENTRO DE ATENÇÃO HEMOTERÁPICA E/OU HEMATOLÓGICA";"CENTRO DE ATENÇÃO PSICOSSOCIAL-CAPS";"CENTRO DE PARTO NORMAL";"CENTRO DE SAUDE/UNIDADE BASICA DE SAUDE";"CENTRAL DE REGULACAO DE SERVICOS DE SAUDE";"CENTRAL DE NOTIF. CAPTAÇÃO E DISTR. ÓRGÃOS ESTADUA";"CLINICA ESPECIALIZADA/AMBULATORIO ESPECIALIZADO";"CONSULTORIO";"COOPERATIVA";"FARMACIA";"HOSPITAL ESPECIALIZADO";"HOSPITAL GERAL";"HOSPITAL DIA";"LABORATORIO CENTRAL DE SAUDE PUBLICA - LACEN";"LABORATORIO DE SAUDE PUBLICA";"POLICLINICA";"OFICINA ORTOPEDICA";"POSTO DE SAUDE";"PRONTO ANTEDIMENTO";"PRONTO SOCORRO ESPECIALIZADO";"PRONTO SOCORRO GERAL";"SECRETARIA DE SAUDE";"SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE)";"UNIDADE DE ATENÇÃO À SAÚDE INDÍGENA";"UNIDADE DE ATENCAO EM REGIME RESIDENCIAL";"UNIDADE DE SERVICO DE APOIO DE DIAGNOSE E TERAPIA";"UNIDADE DE VIGILANCIA EM SAUDE";"UNIDADE MISTA";"UNIDADE MOVEL DE NIVEL PRE-HOSP-URGENCIA/EMERGENCI";"UNIDADE MOVEL TERRESTRE";"TELESAÚDE";"POLO PREV.DE DOENCAS E AGRAVOS E PROMOCAO DA SAUDE";"Total"
"354030 Pontes Gestal";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354040 Populina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"354050 Porangaba";1;-;-;-;-;-;-;1;-;-;1;6;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;1;-;-;-;-;-;-;14
"354060 Porto Feliz";2;-;-;-;-;1;-;8;-;-;7;64;-;1;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;7;1;-;-;-;-;-;95
"354070 Porto Ferreira";-;-;-;-;-;1;-;12;-;-;7;139;-;-;-;1;-;-;-;4;-;-;1;-;-;1;-;-;-;16;1;-;-;-;-;-;183
"354075 Potim";1;-;-;-;-;1;-;6;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;1;-;-;-;14
"354080 Potirendaba";-;-;-;-;-;-;-;4;-;-;3;9;-;-;-;1;-;-;-;2;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;23
"354085 Pracinha";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354090 Pradópolis";1;-;-;-;-;-;-;3;-;-;1;12;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;2;1;-;1;-;-;-;24
"354100 Praia Grande";-;3;-;-;1;4;-;30;-;-;36;127;-;-;-;3;3;-;-;21;-;1;3;-;1;1;-;-;-;23;1;-;9;1;-;-;268
"354105 Pratânia";-;-;-;-;-;-;-;2;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"354110 Presidente Alves";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354120 Presidente Bernardes";-;-;-;-;-;-;-;10;-;-;2;13;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;-;-;-;-;31
"354130 Presidente Epitácio";1;-;-;-;-;1;-;10;-;-;2;21;-;-;-;1;-;-;1;1;-;1;-;-;-;1;-;-;-;5;-;-;-;-;-;-;45
"354140 Presidente Prudente";1;-;1;-;-;4;-;31;-;-;66;716;-;2;3;6;4;-;1;16;-;2;4;-;-;2;3;-;-;41;1;-;6;3;-;3;916
"354150 Presidente Venceslau";-;-;-;-;-;1;-;12;-;-;3;68;-;1;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;9;1;-;-;1;-;-;99
"354160 Promissão";-;-;-;-;-;1;-;11;-;-;3;63;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;6;-;-;-;-;-;-;87
"354165 Quadra";-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;5
"354170 Quatá";1;-;-;-;-;1;-;5;-;-;1;16;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;3;-;-;-;-;-;-;31
"354180 Queiroz";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354190 Queluz";1;1;-;-;-;-;-;4;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;10
"354200 Quintana";-;-;-;-;-;-;-;5;-;-;2;17;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;25
"354210 Rafard";-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354220 Rancharia";1;-;-;-;-;2;-;9;-;-;3;50;-;-;-;1;-;-;-;3;-;-;-;-;-;1;-;-;-;8;-;-;-;-;-;-;78
"354230 Redenção da Serra";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;5
"354240 Regente Feijó";-;-;-;-;-;-;-;8;-;-;1;18;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;33
"354250 Reginópolis";-;-;-;-;-;-;-;4;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"354260 Registro";1;-;-;-;2;1;-;16;-;-;18;52;-;1;-;3;-;-;-;3;-;-;1;-;-;2;-;1;-;12;1;-;-;-;-;-;114
"354270 Restinga";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354280 Ribeira";-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;6
"354290 Ribeirão Bonito";-;-;-;-;-;-;-;3;-;-;3;16;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;25
"354300 Ribeirão Branco";-;1;-;-;-;-;-;5;-;-;-;-;-;2;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;12
"354310 Ribeirão Corrente";-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354320 Ribeirão do Sul";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354323 Ribeirão dos Índios";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354325 Ribeirão Grande";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354330 Ribeirão Pires";-;1;-;-;1;3;-;11;-;-;17;63;-;-;-;3;-;-;-;10;-;-;1;-;-;1;1;-;-;11;1;-;-;-;-;-;124
"354340 Ribeirão Preto";-;1;1;-;4;5;-;50;-;2;486;1615;11;2;4;17;4;-;1;104;-;-;4;-;1;5;3;-;-;123;2;-;21;1;-;8;2475
"354360 Rifaina";-;-;-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;7
"354370 Rincão";-;-;-;-;-;-;-;1;-;-;1;6;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;1;-;-;-;13
"354380 Rinópolis";-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;10
"354390 Rio Claro";-;1;1;-;1;3;-;23;-;-;66;443;1;2;1;4;1;-;1;15;-;1;3;-;-;1;-;-;-;41;3;-;3;-;-;-;615
"354400 Rio das Pedras";-;-;-;-;-;1;-;3;-;-;6;67;-;-;-;1;-;-;-;3;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;85
"354410 Rio Grande da Serra";-;1;-;-;-;1;-;8;-;-;2;2;-;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;20
"354420 Riolândia";-;-;-;-;-;-;-;4;-;-;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;11
"354350 Riversul";-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354425 Rosana";-;-;-;-;-;-;-;2;-;-;-;25;-;-;-;1;-;-;-;-;-;7;-;-;-;1;-;-;-;4;-;-;-;-;-;-;40
"354430 Roseira";-;1;-;-;-;-;-;-;-;-;1;3;-;-;1;-;-;-;-;-;-;4;-;-;-;1;-;-;-;-;-;1;-;1;-;-;13
"354440 Rubiácea";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"354450 Rubinéia";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354460 Sabino";-;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354470 Sagres";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354480 Sales";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"354490 Sales Oliveira";-;-;-;-;-;-;-;5;-;1;1;24;-;1;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;4;1;-;-;-;-;-;40
"354500 Salesópolis";-;1;-;-;-;-;-;2;-;-;1;5;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;1;-;-;-;15
"354510 Salmourão";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354515 Saltinho";-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354520 Salto";-;1;-;-;1;2;-;10;-;-;21;145;-;3;-;2;-;-;-;5;-;-;-;-;-;1;-;-;-;6;2;-;1;-;-;-;200
"354530 Salto de Pirapora";-;1;-;-;-;2;-;9;-;-;2;45;-;-;1;1;-;-;-;2;-;-;-;-;-;1;-;-;-;5;3;-;-;-;-;-;72
"354540 Salto Grande";-;-;-;-;-;-;-;3;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;8
"354550 Sandovalina";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"354560 Santa Adélia";1;1;-;-;-;-;-;5;-;-;3;21;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;3;-;-;-;-;-;-;37
"354570 Santa Albertina";-;-;-;-;-;-;-;2;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;8
"354580 Santa Bárbara d'Oeste";-;1;-;-;-;2;-;19;-;-;18;242;-;2;-;2;1;-;-;4;-;-;2;-;-;1;1;-;-;21;1;-;1;-;-;-;318
"354600 Santa Branca";-;-;-;-;-;-;-;2;-;-;1;3;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;2;1;-;1;-;-;-;13
"354610 Santa Clara d'Oeste";-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354620 Santa Cruz da Conceição";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"354625 Santa Cruz da Esperança";1;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;7
"354630 Santa Cruz das Palmeiras";1;-;-;-;-;1;-;4;-;-;2;45;-;-;-;1;-;-;-;8;-;-;-;-;-;1;-;-;-;7;-;-;2;-;-;-;72
"354640 Santa Cruz do Rio Pardo";-;1;-;-;-;1;-;9;-;-;14;108;-;1;-;1;-;-;-;-;-;-;1;-;-;1;1;-;-;11;-;-;3;-;-;1;153
"354650 Santa Ernestina";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"354660 Santa Fé do Sul";1;-;-;-;-;1;-;9;-;-;28;56;-;1;-;1;-;-;-;4;-;-;1;-;1;1;1;-;-;8;1;-;3;-;-;-;117
"354670 Santa Gertrudes";-;-;-;-;-;1;-;6;-;-;5;25;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;3;-;-;2;-;-;-;44
"354680 Santa Isabel";-;1;-;-;-;-;-;11;-;-;6;16;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;1;-;-;1;1;-;-;41
"354690 Santa Lúcia";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;5
"354700 Santa Maria da Serra";-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;-;-;8
"354710 Santa Mercedes";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354740 Santa Rita d'Oeste";1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;1;-;5;-;-;9;52;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;-;1;-;-;-;76
"354760 Santa Rosa de Viterbo";-;-;-;-;-;1;-;4;-;-;3;40;-;-;-;1;-;-;-;3;-;2;1;-;-;1;1;-;-;3;2;-;1;-;-;-;63
"354765 Santa Salete";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354730 Santana de Parnaíba";-;1;-;-;-;3;-;12;-;-;7;12;-;1;-;2;-;-;-;1;-;-;2;-;-;1;-;-;-;5;-;-;2;-;-;-;49
"354770 Santo Anastácio";-;-;-;-;-;-;-;5;-;-;2;33;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;44
"354780 Santo André";-;1;1;-;8;5;-;35;-;-;260;191;1;4;1;12;4;1;-;89;-;-;6;-;3;1;1;-;-;42;2;-;20;-;-;1;689
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-;6;-;-;2;2;-;1;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;2;2;1;1;-;-;-;21
"354800 Santo Antônio de Posse";2;-;-;-;-;1;-;6;-;-;2;10;-;1;-;-;-;-;-;4;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;29
"354805 Santo Antônio do Aracanguá";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-;2;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;9
"354820 Santo Antônio do Pinhal";2;1;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;8;1;-;-;1;-;-;-;-;-;-;1;-;-;-;17
"354830 Santo Expedito";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3
"354850 Santos";-;3;1;1;6;9;-;33;-;-;197;1209;3;1;3;14;11;-;1;4;-;-;4;-;3;2;4;-;-;77;-;-;32;1;-;-;1619
"354860 São Bento do Sapucaí";-;1;-;-;-;-;-;1;-;-;-;7;-;-;-;1;-;-;-;-;-;2;-;-;1;1;-;-;-;1;-;-;-;-;-;-;15
"354870 São Bernardo do Campo";4;1;1;-;10;9;-;36;-;-;274;368;-;1;5;15;3;-;-;40;-;-;11;-;2;1;3;-;-;51;5;1;17;1;1;-;860
"354880 São Caetano do Sul";-;1;-;1;3;2;-;12;-;-;103;201;-;4;-;6;1;-;-;5;-;1;2;-;-;1;6;-;-;29;2;-;4;4;-;-;388
"354890 São Carlos";-;1;1;1;1;3;-;36;-;-;57;594;-;2;-;6;-;-;-;58;-;-;4;-;-;1;-;-;-;42;-;-;8;3;-;-;818
"354900 São Francisco";1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354910 São João da Boa Vista";1;1;1;1;-;3;-;13;-;-;28;504;-;9;-;2;2;-;-;3;-;-;1;-;-;2;3;-;-;16;1;-;3;2;-;-;596
"354920 São João das Duas Pontes";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"354925 São João de Iracema";1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"354930 São João do Pau d'Alho";1;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"354940 São Joaquim da Barra";-;-;-;-;-;1;-;11;-;-;4;138;-;-;-;1;-;-;1;3;-;-;1;-;-;1;-;-;-;30;-;-;1;-;-;-;192
"354950 São José da Bela Vista";-;-;-;-;-;-;-;4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"354960 São José do Barreiro";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"354970 São José do Rio Pardo";-;-;-;-;-;1;-;11;-;-;24;64;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;2;21;-;-;2;-;-;-;129
"354980 São José do Rio Preto";1;2;1;-;3;6;-;30;-;3;142;746;3;4;9;7;8;-;2;73;-;-;5;-;1;2;2;-;-;112;2;-;12;1;-;1;1178
"354990 São José dos Campos";-;1;1;-;6;5;-;40;-;-;135;720;-;3;7;15;5;-;1;18;-;1;5;2;1;1;3;-;-;74;2;1;11;5;-;2;1065
"354995 São Lourenço da Serra";-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;3;-;-;-;10
"355000 São Luís do Paraitinga";-;1;-;-;-;-;-;4;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;11
"355010 São Manuel";-;-;-;-;-;1;-;7;-;-;3;87;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;7;-;-;-;1;-;-;108
"355020 São Miguel Arcanjo";-;1;-;-;-;1;-;8;-;-;2;28;-;12;-;1;-;-;-;1;-;-;-;-;-;1;2;-;-;3;-;-;-;-;-;-;60
"355030 São Paulo";3;9;1;-;25;97;2;503;1;6;2076;7904;2;118;54;150;50;1;6;247;1;15;36;1;13;16;56;1;-;739;29;-;175;28;7;1;12373
"355040 São Pedro";-;-;-;-;-;1;-;9;-;-;3;64;-;-;-;1;-;-;-;2;-;1;1;-;-;1;-;-;-;3;-;-;-;-;-;-;86
"355050 São Pedro do Turvo";1;-;-;-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"355060 São Roque";-;1;-;-;-;1;-;11;-;-;17;159;-;-;-;3;-;-;-;11;-;-;-;-;-;2;-;-;-;12;1;-;-;-;-;19;237
"355070 São Sebastião";-;1;1;-;-;2;-;30;-;-;5;130;-;4;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;13;2;1;6;-;-;-;199
"355080 São Sebastião da Grama";1;-;-;-;-;-;-;5;-;-;2;15;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;29
"355090 São Simão";-;-;-;-;-;-;-;5;-;-;5;17;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;2;-;1;-;-;-;35
"355100 São Vicente";1;1;1;-;-;5;-;30;-;-;33;105;-;1;1;3;2;-;-;10;-;4;2;-;1;1;-;-;-;16;2;-;8;1;-;-;228
"355110 Sarapuí";-;1;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;1;-;-;-;9
"355120 Sarutaiá";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"355130 Sebastianópolis do Sul";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;4
"355140 Serra Azul";-;-;-;-;-;-;-;8;-;-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;17
"355160 Serra Negra";-;-;-;1;-;1;-;12;-;-;6;43;-;-;-;1;-;-;1;3;-;-;-;-;-;2;-;-;-;4;1;-;-;-;-;-;75
"355150 Serrana";-;-;-;-;-;-;-;6;-;-;12;25;-;1;-;2;-;-;-;1;-;-;1;-;-;2;-;-;-;-;2;-;1;-;-;-;53
"355170 Sertãozinho";-;2;-;-;1;2;-;10;-;-;56;270;-;2;-;2;1;-;-;9;-;-;1;-;1;1;-;-;-;27;4;-;3;-;-;-;392
"355180 Sete Barras";-;-;-;-;-;-;-;5;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;10
"355190 Severínia";-;-;-;-;-;-;-;3;-;-;1;4;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;3;-;-;1;-;-;-;16
"355200 Silveiras";-;-;-;-;-;-;-;3;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;7
"355210 Socorro";-;-;-;1;-;1;-;11;-;-;3;41;-;-;-;1;-;-;1;3;-;3;-;-;-;1;-;-;-;4;-;-;1;-;-;-;71
"355220 Sorocaba";-;2;1;-;4;8;-;33;-;-;90;786;-;5;2;8;5;-;2;98;-;5;4;-;1;3;5;-;-;88;-;-;11;12;-;-;1173
"355230 Sud Mennucci";-;-;-;-;-;-;-;2;-;-;-;3;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;9
"355240 Sumaré";-;1;-;1;-;3;-;24;-;-;36;111;-;2;-;2;2;-;-;29;-;-;6;-;-;1;-;-;-;26;1;-;4;-;-;-;249
"355255 Suzanápolis";-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"355250 Suzano";4;-;1;-;-;4;-;25;-;-;71;124;-;-;-;2;-;-;-;18;-;-;2;-;2;1;-;-;-;21;2;-;5;-;-;-;282
"355260 Tabapuã";-;-;-;-;-;-;-;2;-;-;3;11;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;-;-;-;22
"355270 Tabatinga";-;-;-;-;-;-;-;4;-;-;1;26;-;-;-;1;-;-;-;5;-;-;1;-;-;1;-;-;-;6;-;-;-;-;-;-;45
"355280 Taboão da Serra";-;1;1;-;-;3;-;13;-;-;20;55;-;1;1;5;-;-;-;21;-;-;1;1;-;1;2;-;-;6;5;-;4;-;-;-;141
"355290 Taciba";-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"355300 Taguaí";-;-;-;-;-;-;-;5;-;-;-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;15
"355310 Taiaçu";1;-;-;-;-;-;-;3;-;-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;11
"355320 Taiúva";-;-;-;-;-;-;-;2;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;1;-;-;-;-;18
"355330 Tambaú";-;1;-;-;-;-;-;7;-;-;3;50;-;5;-;1;-;-;-;1;-;1;-;-;1;1;-;-;-;9;-;-;1;-;-;-;81
"355340 Tanabi";-;-;-;-;-;1;-;7;-;-;13;17;-;-;-;1;-;-;-;-;-;3;-;-;-;1;-;-;-;4;-;-;1;-;-;-;48
"355350 Tapiraí";-;-;-;-;-;-;-;3;1;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;10
"355360 Tapiratiba";-;-;-;-;-;1;-;6;-;-;1;5;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;17
"355365 Taquaral";-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"355370 Taquaritinga";-;-;-;-;-;2;-;10;-;-;5;115;-;-;-;1;1;-;-;3;-;1;1;-;-;1;-;-;-;9;1;-;1;-;-;2;153
"355380 Taquarituba";-;-;-;-;-;-;-;6;-;-;-;4;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;5;-;-;1;-;-;-;19
"355385 Taquarivaí";-;1;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;6
